Type,Time_Period,segment,Year,direction,id,travel_time,Toll_Rate
EL,AM1,10,2024,WB,207852,0.125583,0.8
EL,AM1,10,2024,WB,207600,0.341339,0.8
EL,AM1,10,2024,WB,207601,0.134851,0.8
EL,AM1,10,2024,WB,207602,0.36062,0.8
EL,AM1,10,2024,WB,207603,0.129769,0.8
EL,AM1,10,2024,WB,207604,0.279209,0.8
EL,AM1,10,2024,WB,207805,0.56824,0.8
EL,AM1,9,2024,WB,207605,0.060649,0.8
EL,AM1,9,2024,WB,207606,0.120895,0.8
EL,AM1,9,2024,WB,207607,0.018644,0.8
EL,AM1,9,2024,WB,207916,0.091271,0.8
EL,AM1,9,2024,WB,207608,0.160146,0.8
EL,AM1,9,2024,WB,207609,0.158341,0.8
EL,AM1,9,2024,WB,207610,0.173321,0.8
EL,AM1,9,2024,WB,207611,0.171313,0.8
EL,AM1,9,2024,WB,207612,0.209849,0.8
EL,AM1,9,2024,WB,207613,0.200128,0.8
EL,AM1,9,2024,WB,207614,0.199005,0.8
EL,AM1,9,2024,WB,207615,0.089338,0.8
EL,AM1,9,2024,WB,207806,0.101931,0.8
EL,AM1,9,2024,WB,207599,0.013246,0.8
EL,AM1,8,2024,WB,207616,0.298935,0.8
EL,AM1,8,2024,WB,207909,0.115706,0.8
EL,AM1,8,2024,WB,207617,0.083964,0.8
EL,AM1,8,2024,WB,207618,0.096114,0.8
EL,AM1,8,2024,WB,207619,0.094465,0.8
EL,AM1,8,2024,WB,207620,0.090035,0.8
EL,AM1,8,2024,WB,207621,0.086922,0.8
EL,AM1,8,2024,WB,207622,0.08531,0.8
EL,AM1,8,2024,WB,207623,0.087947,0.8
EL,AM1,8,2024,WB,207624,0.085207,0.8
EL,AM1,8,2024,WB,207625,0.081787,0.8
EL,AM1,8,2024,WB,207626,0.078383,0.8
EL,AM1,8,2024,WB,207627,0.089774,0.8
EL,AM1,8,2024,WB,207628,0.087137,0.8
EL,AM1,8,2024,WB,207629,0.089697,0.8
EL,AM1,7,2024,WB,207630,0.08749,0.8
EL,AM1,7,2024,WB,207631,0.082294,0.8
EL,AM1,7,2024,WB,207632,0.080381,0.8
EL,AM1,7,2024,WB,207633,0.065453,0.8
EL,AM1,7,2024,WB,207634,0.089427,0.8
EL,AM1,7,2024,WB,207635,0.067824,0.8
EL,AM1,7,2024,WB,207636,0.083546,0.8
EL,AM1,7,2024,WB,207637,0.484927,0.8
EL,AM1,7,2024,WB,207638,0.130099,0.8
EL,AM1,7,2024,WB,207856,0.004751,0.8
EL,AM1,7,2024,WB,207854,0.790372,0.8
EL,AM1,7,2024,WB,207639,0.176186,0.8
EL,AM1,7,2024,WB,207640,0.206072,0.8
EL,AM1,7,2024,WB,207641,0.308412,0.8
EL,AM1,7,2024,WB,207807,0.061189,0.8
EL,AM1,6,2024,WB,207642,0.147997,1.4
EL,AM1,6,2024,WB,207643,0.034538,1.4
EL,AM1,6,2024,WB,207812,0.648734,1.4
EL,AM1,6,2024,WB,207644,0.140066,1.4
EL,AM1,6,2024,WB,207645,0.481664,1.4
EL,AM1,6,2024,WB,207646,0.363459,1.4
EL,AM1,6,2024,WB,207647,0.056738,1.4
EL,AM1,6,2024,WB,207648,0.060029,1.4
EL,AM1,6,2024,WB,207649,0.217128,1.4
EL,AM1,6,2024,WB,207843,0.1013,1.4
EL,AM1,5,2024,WB,207655,0.120067,1.6
EL,AM1,5,2024,WB,207870,0.07333,1.6
EL,AM1,5,2024,WB,207654,0.033306,1.6
EL,AM1,5,2024,WB,207653,0.122845,1.6
EL,AM1,5,2024,WB,207652,0.360642,1.6
EL,AM1,5,2024,WB,207862,0.066253,1.6
EL,AM1,5,2024,WB,207846,0.02504,1.6
EL,AM1,5,2024,WB,207650,0.202777,1.6
EL,AM1,5,2024,WB,207651,0.050027,1.6
EL,AM1,4,2024,WB,207656,0.063119,1.6
EL,AM1,4,2024,WB,207866,0.133324,1.6
EL,AM1,4,2024,WB,207868,0.060669,1.6
EL,AM1,4,2024,WB,207867,1.003464,1.6
EL,AM1,4,2024,WB,207657,0.140093,1.6
EL,AM1,4,2024,WB,207658,0.186934,1.6
EL,AM1,4,2024,WB,207659,0.039674,1.6
EL,AM1,4,2024,WB,207818,0.0869,1.6
EL,AM1,4,2024,WB,207660,0.167274,1.6
EL,AM1,4,2024,WB,207661,0.097294,1.6
EL,AM1,4,2024,WB,207662,0.112516,1.6
EL,AM1,4,2024,WB,207664,0.224052,1.6
EL,AM1,4,2024,WB,207801,0.081673,1.6
EL,AM1,4,2024,WB,207802,0.060651,1.6
EL,AM1,4,2024,WB,207826,0.071845,1.6
EL,AM1,4,2024,WB,207663,0.01836,1.6
EL,AM1,4,2024,WB,207800,0.11275,1.6
EL,AM1,4,2024,WB,207668,0.06242,1.6
EL,AM1,4,2024,WB,207667,0.104081,1.6
EL,AM1,4,2024,WB,207666,0.13437,1.6
EL,AM1,4,2024,WB,207665,0.128761,1.6
EL,AM1,3,2024,WB,207677,0.320405,1.6
EL,AM1,3,2024,WB,207676,0.541157,1.6
EL,AM1,3,2024,WB,207671,0.12344,1.6
EL,AM1,3,2024,WB,207669,0.193321,1.6
EL,AM1,2,2024,WB,207794,0.302701,1.0
EL,AM1,2,2024,WB,207940,0.674528,1.0
EL,AM1,2,2024,WB,207799,0.103013,1.0
EL,AM1,2,2024,WB,207930,0.069832,1.0
EL,AM1,1,2024,WB,207776,0.16029,1.6
EL,AM1,1,2024,WB,207830,0.493551,1.6
EL,AM1,10,2024,EB,207754,0.036504,0.2
EL,AM1,10,2024,EB,207755,0.156181,0.2
EL,AM1,10,2024,EB,207756,0.076897,0.2
EL,AM1,10,2024,EB,207757,0.078049,0.2
EL,AM1,10,2024,EB,207758,0.074192,0.2
EL,AM1,10,2024,EB,207759,0.078297,0.2
EL,AM1,10,2024,EB,207760,0.081074,0.2
EL,AM1,10,2024,EB,207761,0.071418,0.2
EL,AM1,10,2024,EB,207762,0.074521,0.2
EL,AM1,10,2024,EB,207763,0.081294,0.2
EL,AM1,10,2024,EB,207764,0.087761,0.2
EL,AM1,10,2024,EB,207765,0.092363,0.2
EL,AM1,10,2024,EB,207766,0.092273,0.2
EL,AM1,10,2024,EB,207767,0.094443,0.2
EL,AM1,10,2024,EB,207768,0.097552,0.2
EL,AM1,10,2024,EB,207769,0.098243,0.2
EL,AM1,10,2024,EB,207770,0.100076,0.2
EL,AM1,10,2024,EB,207771,0.10163,0.2
EL,AM1,10,2024,EB,207772,0.089512,0.2
EL,AM1,10,2024,EB,207773,0.098747,0.2
EL,AM1,10,2024,EB,207774,0.066247,0.2
EL,AM1,10,2024,EB,207775,0.126685,0.2
EL,AM1,9,2024,EB,207741,0.200698,0.2
EL,AM1,9,2024,EB,207742,0.110081,0.2
EL,AM1,9,2024,EB,207912,0.075912,0.2
EL,AM1,9,2024,EB,207743,0.183026,0.2
EL,AM1,9,2024,EB,207744,0.198427,0.2
EL,AM1,9,2024,EB,207745,0.181608,0.2
EL,AM1,9,2024,EB,207746,0.094416,0.2
EL,AM1,9,2024,EB,207747,0.096151,0.2
EL,AM1,9,2024,EB,207748,0.086879,0.2
EL,AM1,9,2024,EB,207749,0.099359,0.2
EL,AM1,9,2024,EB,207750,0.093324,0.2
EL,AM1,9,2024,EB,207751,0.05404,0.2
EL,AM1,9,2024,EB,207915,0.023687,0.2
EL,AM1,9,2024,EB,207752,0.089726,0.2
EL,AM1,9,2024,EB,207753,0.086278,0.2
EL,AM1,8,2024,EB,207733,0.163025,0.2
EL,AM1,8,2024,EB,207734,0.158311,0.2
EL,AM1,8,2024,EB,207735,0.17027,0.2
EL,AM1,8,2024,EB,207736,0.164747,0.2
EL,AM1,8,2024,EB,207737,0.169526,0.2
EL,AM1,8,2024,EB,207738,0.177436,0.2
EL,AM1,8,2024,EB,207739,0.176848,0.2
EL,AM1,8,2024,EB,207740,0.172581,0.2
EL,AM1,8,2024,EB,207908,0.20666,0.2
EL,AM1,7,2024,EB,207715,0.039058,0.6
EL,AM1,7,2024,EB,207816,0.134935,0.6
EL,AM1,7,2024,EB,207716,0.216106,0.6
EL,AM1,7,2024,EB,207717,0.167319,0.6
EL,AM1,7,2024,EB,207718,0.086494,0.6
EL,AM1,7,2024,EB,207719,0.147406,0.6
EL,AM1,7,2024,EB,207720,0.154943,0.6
EL,AM1,7,2024,EB,207721,0.16522,0.6
EL,AM1,7,2024,EB,207722,0.166571,0.6
EL,AM1,7,2024,EB,207723,0.172094,0.6
EL,AM1,7,2024,EB,207724,0.126215,0.6
EL,AM1,7,2024,EB,207857,0.042754,0.6
EL,AM1,7,2024,EB,207725,0.162204,0.6
EL,AM1,7,2024,EB,207726,0.145499,0.6
EL,AM1,7,2024,EB,207727,0.156566,0.6
EL,AM1,7,2024,EB,207728,0.15488,0.6
EL,AM1,7,2024,EB,207729,0.162151,0.6
EL,AM1,7,2024,EB,207730,0.11768,0.6
EL,AM1,7,2024,EB,207731,0.159218,0.6
EL,AM1,7,2024,EB,207732,0.148118,0.6
EL,AM1,6,2024,EB,207702,0.153338,0.8
EL,AM1,6,2024,EB,207703,0.148208,0.8
EL,AM1,6,2024,EB,207704,0.010594,0.8
EL,AM1,6,2024,EB,207860,0.144005,0.8
EL,AM1,6,2024,EB,207705,0.163314,0.8
EL,AM1,6,2024,EB,207706,0.127608,0.8
EL,AM1,6,2024,EB,207707,0.186282,0.8
EL,AM1,6,2024,EB,207708,0.167675,0.8
EL,AM1,6,2024,EB,207709,0.181166,0.8
EL,AM1,6,2024,EB,207710,0.206412,0.8
EL,AM1,6,2024,EB,207711,0.209944,0.8
EL,AM1,6,2024,EB,207712,0.150618,0.8
EL,AM1,6,2024,EB,207713,0.073332,0.8
EL,AM1,6,2024,EB,207714,0.199855,0.8
EL,AM1,5,2024,EB,207865,0.0827,0.8
EL,AM1,5,2024,EB,207695,0.064876,0.8
EL,AM1,5,2024,EB,207696,0.050957,0.8
EL,AM1,5,2024,EB,207869,0.112737,0.8
EL,AM1,5,2024,EB,207697,0.19714,0.8
EL,AM1,5,2024,EB,207698,0.189552,0.8
EL,AM1,5,2024,EB,207699,0.055453,0.8
EL,AM1,5,2024,EB,207850,0.096736,0.8
EL,AM1,5,2024,EB,207700,0.100303,0.8
EL,AM1,5,2024,EB,207701,0.144384,0.8
EL,AM1,4,2024,EB,207694,0.065917,0.8
EL,AM1,4,2024,EB,207864,0.133467,0.8
EL,AM1,4,2024,EB,207693,0.050974,0.8
EL,AM1,4,2024,EB,207692,0.359194,0.8
EL,AM1,4,2024,EB,207691,0.028052,0.8
EL,AM1,4,2024,EB,207690,0.02697,0.8
EL,AM1,4,2024,EB,207689,0.029414,0.8
EL,AM1,4,2024,EB,207688,0.027054,0.8
EL,AM1,4,2024,EB,207687,0.107215,0.8
EL,AM1,4,2024,EB,207686,0.183239,0.8
EL,AM1,4,2024,EB,207685,0.170151,0.8
EL,AM1,4,2024,EB,207684,0.180702,0.8
EL,AM1,4,2024,EB,207841,0.129066,0.8
EL,AM1,4,2024,EB,207683,0.105555,0.8
EL,AM1,4,2024,EB,207817,0.214318,0.8
EL,AM1,4,2024,EB,207804,0.121439,0.8
EL,AM1,4,2024,EB,207682,0.121857,0.8
EL,AM1,4,2024,EB,207839,0.008287,0.8
EL,AM1,4,2024,EB,207803,0.106627,0.8
EL,AM1,4,2024,EB,207902,0.118349,0.8
EL,AM1,4,2024,EB,207681,0.072753,0.8
EL,AM1,4,2024,EB,207680,0.309398,0.8
EL,AM1,4,2024,EB,207837,0.240956,0.8
EL,AM1,3,2024,EB,207679,0.048268,0.8
EL,AM1,3,2024,EB,207793,0.293125,0.8
EL,AM1,3,2024,EB,207795,0.255682,0.8
EL,AM1,3,2024,EB,207678,0.379642,0.8
EL,AM1,3,2024,EB,207786,0.154369,0.8
EL,AM1,2,2024,EB,207791,0.28678,0.8
EL,AM1,2,2024,EB,207792,0.448042,0.8
EL,AM1,2,2024,EB,207872,0.243226,0.8
EL,AM1,2,2024,EB,207931,0.266888,0.8
EL,AM1,1,2024,EB,207779,0.146654,0.8
EL,AM1,1,2024,EB,207780,0.386821,0.8
EL,AM1,1,2024,EB,207782,0.060938,0.8
GPL,AM1,11,2024,WB,169617,0.206881,0.0
GPL,AM1,11,2024,WB,207941,1.804377,0.0
GPL,AM1,11,2024,WB,169619,0.288401,0.0
GPL,AM1,11,2024,WB,169620,1.691243,0.0
GPL,AM1,11,2024,WB,207110,0.110195,0.0
GPL,AM1,10,2024,WB,169618,0.032181,0.0
GPL,AM1,10,2024,WB,205754,0.175148,0.0
GPL,AM1,10,2024,WB,205755,0.923146,0.0
GPL,AM1,10,2024,WB,169621,0.883024,0.0
GPL,AM1,10,2024,WB,169622,0.449368,0.0
GPL,AM1,9,2024,WB,169623,0.146341,0.0
GPL,AM1,9,2024,WB,169624,1.46542,0.0
GPL,AM1,9,2024,WB,169625,0.683008,0.0
GPL,AM1,8,2024,WB,169626,1.101911,0.0
GPL,AM1,8,2024,WB,141484,0.617944,0.0
GPL,AM1,8,2024,WB,141485,0.475465,0.0
GPL,AM1,7,2024,WB,141486,1.395455,0.0
GPL,AM1,7,2024,WB,207096,0.009126,0.0
GPL,AM1,7,2024,WB,207095,1.175408,0.0
GPL,AM1,7,2024,WB,141487,0.420231,0.0
GPL,AM1,7,2024,WB,141488,0.194372,0.0
GPL,AM1,7,2024,WB,141489,0.388398,0.0
GPL,AM1,6,2024,WB,141489,0.388398,0.0
GPL,AM1,6,2024,WB,141490,2.794826,0.0
GPL,AM1,6,2024,WB,141491,0.199574,0.0
GPL,AM1,5,2024,WB,141492,0.18612,0.0
GPL,AM1,5,2024,WB,141493,0.816754,0.0
GPL,AM1,5,2024,WB,207161,0.091808,0.0
GPL,AM1,5,2024,WB,141494,0.037649,0.0
GPL,AM1,5,2024,WB,207143,0.39324,0.0
GPL,AM1,4,2024,WB,207152,0.049271,0.0
GPL,AM1,4,2024,WB,141495,3.386651,0.0
GPL,AM1,4,2024,WB,141496,0.267802,0.0
GPL,AM1,4,2024,WB,141497,0.122365,0.0
GPL,AM1,4,2024,WB,207268,0.171267,0.0
GPL,AM1,4,2024,WB,199424,0.789107,0.0
GPL,AM1,4,2024,WB,141499,0.397893,0.0
GPL,AM1,3,2024,WB,141500,0.899274,0.0
GPL,AM1,3,2024,WB,141501,0.271073,0.0
GPL,AM1,3,2024,WB,141501,0.271073,0.0
GPL,AM1,3,2024,WB,141502,0.31646,0.0
GPL,AM1,3,2024,WB,180062,0.681623,0.0
GPL,AM1,2,2024,WB,207101,0.43677,0.0
GPL,AM1,2,2024,WB,141760,0.316547,0.0
GPL,AM1,2,2024,WB,141761,0.942129,0.0
GPL,AM1,1,2024,WB,198404,1.065982,0.0
GPL,AM1,1,2024,WB,207106,0.234172,0.0
GPL,AM1,11,2024,EB,169501,0.171838,0.0
GPL,AM1,11,2024,EB,169500,0.619406,0.0
GPL,AM1,11,2024,EB,169499,0.600401,0.0
GPL,AM1,11,2024,EB,169498,0.035738,0.0
GPL,AM1,11,2024,EB,169497,0.021449,0.0
GPL,AM1,11,2024,EB,169496,0.085829,0.0
GPL,AM1,11,2024,EB,169495,0.145004,0.0
GPL,AM1,11,2024,EB,169494,0.016372,0.0
GPL,AM1,11,2024,EB,205757,0.102762,0.0
GPL,AM1,11,2024,EB,207091,1.147914,0.0
GPL,AM1,11,2024,EB,169489,0.037116,0.0
GPL,AM1,11,2024,EB,169490,0.111584,0.0
GPL,AM1,11,2024,EB,169492,0.004487,0.0
GPL,AM1,11,2024,EB,169493,0.014066,0.0
GPL,AM1,10,2024,EB,169491,0.042009,0.0
GPL,AM1,10,2024,EB,205756,0.144576,0.0
GPL,AM1,10,2024,EB,169488,0.723442,0.0
GPL,AM1,10,2024,EB,169487,0.105301,0.0
GPL,AM1,10,2024,EB,169486,0.124544,0.0
GPL,AM1,10,2024,EB,169485,0.249085,0.0
GPL,AM1,10,2024,EB,169484,0.018382,0.0
GPL,AM1,10,2024,EB,169483,0.128495,0.0
GPL,AM1,10,2024,EB,169482,0.027567,0.0
GPL,AM1,10,2024,EB,169480,0.02851,0.0
GPL,AM1,10,2024,EB,169479,0.138146,0.0
GPL,AM1,10,2024,EB,169478,0.101277,0.0
GPL,AM1,10,2024,EB,169477,0.03257,0.0
GPL,AM1,10,2024,EB,169476,0.019157,0.0
GPL,AM1,9,2024,EB,169475,0.006278,0.0
GPL,AM1,9,2024,EB,169474,0.113087,0.0
GPL,AM1,9,2024,EB,169473,0.037139,0.0
GPL,AM1,9,2024,EB,169472,0.129837,0.0
GPL,AM1,9,2024,EB,169471,0.027849,0.0
GPL,AM1,9,2024,EB,169470,0.008245,0.0
GPL,AM1,9,2024,EB,169469,0.09126,0.0
GPL,AM1,9,2024,EB,169468,0.014019,0.0
GPL,AM1,9,2024,EB,169467,0.028152,0.0
GPL,AM1,9,2024,EB,169466,0.103185,0.0
GPL,AM1,9,2024,EB,169465,0.196979,0.0
GPL,AM1,9,2024,EB,169464,0.234474,0.0
GPL,AM1,9,2024,EB,169463,0.25332,0.0
GPL,AM1,9,2024,EB,169462,0.056259,0.0
GPL,AM1,9,2024,EB,169461,0.009385,0.0
GPL,AM1,9,2024,EB,169460,0.16559,0.0
GPL,AM1,9,2024,EB,169459,0.030475,0.0
GPL,AM1,9,2024,EB,169458,0.036401,0.0
GPL,AM1,9,2024,EB,169457,0.227723,0.0
GPL,AM1,9,2024,EB,169456,0.044226,0.0
GPL,AM1,9,2024,EB,169455,0.040931,0.0
GPL,AM1,9,2024,EB,169454,0.004974,0.0
GPL,AM1,9,2024,EB,169453,0.004865,0.0
GPL,AM1,9,2024,EB,169452,0.019743,0.0
GPL,AM1,8,2024,EB,169451,0.285758,0.0
GPL,AM1,8,2024,EB,169450,0.1675,0.0
GPL,AM1,8,2024,EB,169449,0.049315,0.0
GPL,AM1,8,2024,EB,169448,0.305428,0.0
GPL,AM1,8,2024,EB,169447,0.305454,0.0
GPL,AM1,8,2024,EB,169446,0.078886,0.0
GPL,AM1,8,2024,EB,141483,0.207341,0.0
GPL,AM1,8,2024,EB,141482,0.076409,0.0
GPL,AM1,8,2024,EB,141481,0.036241,0.0
GPL,AM1,8,2024,EB,141480,0.273695,0.0
GPL,AM1,7,2024,EB,141479,0.264272,0.0
GPL,AM1,7,2024,EB,141478,0.013859,0.0
GPL,AM1,7,2024,EB,141477,0.201466,0.0
GPL,AM1,7,2024,EB,141476,0.302104,0.0
GPL,AM1,7,2024,EB,141475,0.116996,0.0
GPL,AM1,7,2024,EB,141474,0.204673,0.0
GPL,AM1,7,2024,EB,141473,0.009725,0.0
GPL,AM1,7,2024,EB,207097,0.125346,0.0
GPL,AM1,7,2024,EB,141472,0.559788,0.0
GPL,AM1,7,2024,EB,141471,0.062557,0.0
GPL,AM1,7,2024,EB,141470,0.037096,0.0
GPL,AM1,7,2024,EB,141469,0.166021,0.0
GPL,AM1,7,2024,EB,141468,0.083078,0.0
GPL,AM1,7,2024,EB,141467,0.018471,0.0
GPL,AM1,7,2024,EB,141466,0.009227,0.0
GPL,AM1,7,2024,EB,141465,0.064559,0.0
GPL,AM1,7,2024,EB,141464,0.027721,0.0
GPL,AM1,7,2024,EB,141463,0.039888,0.0
GPL,AM1,7,2024,EB,141462,0.03391,0.0
GPL,AM1,7,2024,EB,141461,0.046148,0.0
GPL,AM1,7,2024,EB,141460,0.055361,0.0
GPL,AM1,7,2024,EB,141459,0.200899,0.0
GPL,AM1,7,2024,EB,141458,0.037821,0.0
GPL,AM1,7,2024,EB,141457,0.090494,0.0
GPL,AM1,7,2024,EB,141456,0.099524,0.0
GPL,AM1,6,2024,EB,141455,0.027114,0.0
GPL,AM1,6,2024,EB,141454,0.108572,0.0
GPL,AM1,6,2024,EB,141453,0.025655,0.0
GPL,AM1,6,2024,EB,141452,0.038538,0.0
GPL,AM1,6,2024,EB,141451,0.185092,0.0
GPL,AM1,6,2024,EB,141450,0.212788,0.0
GPL,AM1,6,2024,EB,141449,0.555172,0.0
GPL,AM1,6,2024,EB,141448,0.564369,0.0
GPL,AM1,6,2024,EB,141447,0.0555,0.0
GPL,AM1,6,2024,EB,141446,0.175815,0.0
GPL,AM1,6,2024,EB,141445,0.046269,0.0
GPL,AM1,6,2024,EB,141444,0.037104,0.0
GPL,AM1,6,2024,EB,141443,0.018182,0.0
GPL,AM1,6,2024,EB,141442,0.118867,0.0
GPL,AM1,6,2024,EB,141441,0.036628,0.0
GPL,AM1,5,2024,EB,141440,0.018257,0.0
GPL,AM1,5,2024,EB,141439,0.046909,0.0
GPL,AM1,5,2024,EB,141438,0.054598,0.0
GPL,AM1,5,2024,EB,141437,0.037192,0.0
GPL,AM1,5,2024,EB,141436,0.092886,0.0
GPL,AM1,5,2024,EB,141435,0.009322,0.0
GPL,AM1,5,2024,EB,141434,0.084626,0.0
GPL,AM1,5,2024,EB,207159,0.56015,0.0
GPL,AM1,5,2024,EB,141433,0.096829,0.0
GPL,AM1,5,2024,EB,141432,0.010246,0.0
GPL,AM1,5,2024,EB,207138,0.011781,0.0
GPL,AM1,5,2024,EB,141431,0.187925,0.0
GPL,AM1,4,2024,EB,141430,0.01818,0.0
GPL,AM1,4,2024,EB,141429,0.099796,0.0
GPL,AM1,4,2024,EB,141428,0.031984,0.0
GPL,AM1,4,2024,EB,141427,0.219972,0.0
GPL,AM1,4,2024,EB,141426,0.029356,0.0
GPL,AM1,4,2024,EB,141425,1.127635,0.0
GPL,AM1,4,2024,EB,141424,0.014111,0.0
GPL,AM1,4,2024,EB,141423,0.121722,0.0
GPL,AM1,4,2024,EB,141422,0.085158,0.0
GPL,AM1,4,2024,EB,141421,0.024467,0.0
GPL,AM1,4,2024,EB,141420,0.040978,0.0
GPL,AM1,4,2024,EB,141419,0.025659,0.0
GPL,AM1,4,2024,EB,141418,0.128354,0.0
GPL,AM1,4,2024,EB,141417,0.030618,0.0
GPL,AM1,4,2024,EB,141416,0.033473,0.0
GPL,AM1,4,2024,EB,141415,0.038498,0.0
GPL,AM1,4,2024,EB,141414,0.038509,0.0
GPL,AM1,4,2024,EB,141413,0.11545,0.0
GPL,AM1,4,2024,EB,141412,0.205338,0.0
GPL,AM1,4,2024,EB,141411,0.025601,0.0
GPL,AM1,4,2024,EB,141410,0.021172,0.0
GPL,AM1,4,2024,EB,141409,0.398033,0.0
GPL,AM1,4,2024,EB,141408,0.01352,0.0
GPL,AM1,4,2024,EB,141407,0.291021,0.0
GPL,AM1,3,2024,EB,199058,0.748354,0.0
GPL,AM1,3,2024,EB,141405,0.039382,0.0
GPL,AM1,3,2024,EB,141406,0.0206,0.0
GPL,AM1,3,2024,EB,141392,0.301688,0.0
GPL,AM1,3,2024,EB,141393,0.083781,0.0
GPL,AM1,3,2024,EB,141394,0.049689,0.0
GPL,AM1,3,2024,EB,178783,0.145497,0.0
GPL,AM1,3,2024,EB,141395,0.031639,0.0
GPL,AM1,3,2024,EB,141396,0.183462,0.0
GPL,AM1,3,2024,EB,141397,0.042798,0.0
GPL,AM1,3,2024,EB,141398,0.173395,0.0
GPL,AM1,3,2024,EB,141399,0.061,0.0
GPL,AM1,3,2024,EB,141400,0.011458,0.0
GPL,AM1,2,2024,EB,207587,0.176457,0.0
GPL,AM1,2,2024,EB,141690,0.343583,0.0
GPL,AM1,2,2024,EB,141689,0.116394,0.0
GPL,AM1,2,2024,EB,141688,0.188985,0.0
GPL,AM1,2,2024,EB,141684,0.29316,0.0
GPL,AM1,2,2024,EB,141686,0.266382,0.0
GPL,AM1,2,2024,EB,141687,0.054315,0.0
GPL,AM1,2,2024,EB,141685,0.039979,0.0
GPL,AM1,1,2024,EB,207105,0.583683,0.0
GPL,AM1,1,2024,EB,141681,0.013631,0.0
GPL,AM1,1,2024,EB,141682,0.338668,0.0
GPL,AM1,1,2024,EB,141683,0.0741,0.0
EL,AM2,10,2024,WB,207852,0.125583,0.8
EL,AM2,10,2024,WB,207600,0.341339,0.8
EL,AM2,10,2024,WB,207601,0.134851,0.8
EL,AM2,10,2024,WB,207602,0.36062,0.8
EL,AM2,10,2024,WB,207603,0.129769,0.8
EL,AM2,10,2024,WB,207604,0.279209,0.8
EL,AM2,10,2024,WB,207805,0.56824,0.8
EL,AM2,9,2024,WB,207605,0.060649,0.8
EL,AM2,9,2024,WB,207606,0.120895,0.8
EL,AM2,9,2024,WB,207607,0.018644,0.8
EL,AM2,9,2024,WB,207916,0.091269,0.8
EL,AM2,9,2024,WB,207608,0.160142,0.8
EL,AM2,9,2024,WB,207609,0.158337,0.8
EL,AM2,9,2024,WB,207610,0.173317,0.8
EL,AM2,9,2024,WB,207611,0.171308,0.8
EL,AM2,9,2024,WB,207612,0.209844,0.8
EL,AM2,9,2024,WB,207613,0.200123,0.8
EL,AM2,9,2024,WB,207614,0.199,0.8
EL,AM2,9,2024,WB,207615,0.089336,0.8
EL,AM2,9,2024,WB,207806,0.101928,0.8
EL,AM2,9,2024,WB,207599,0.013246,0.8
EL,AM2,8,2024,WB,207616,0.298928,0.8
EL,AM2,8,2024,WB,207909,0.115664,0.8
EL,AM2,8,2024,WB,207617,0.083933,0.8
EL,AM2,8,2024,WB,207618,0.096079,0.8
EL,AM2,8,2024,WB,207619,0.094431,0.8
EL,AM2,8,2024,WB,207620,0.090003,0.8
EL,AM2,8,2024,WB,207621,0.086891,0.8
EL,AM2,8,2024,WB,207622,0.08528,0.8
EL,AM2,8,2024,WB,207623,0.087915,0.8
EL,AM2,8,2024,WB,207624,0.085176,0.8
EL,AM2,8,2024,WB,207625,0.081758,0.8
EL,AM2,8,2024,WB,207626,0.078354,0.8
EL,AM2,8,2024,WB,207627,0.089742,0.8
EL,AM2,8,2024,WB,207628,0.087106,0.8
EL,AM2,8,2024,WB,207629,0.089665,0.8
EL,AM2,7,2024,WB,207630,0.087458,1.2
EL,AM2,7,2024,WB,207631,0.082265,1.2
EL,AM2,7,2024,WB,207632,0.080352,1.2
EL,AM2,7,2024,WB,207633,0.06543,1.2
EL,AM2,7,2024,WB,207634,0.089395,1.2
EL,AM2,7,2024,WB,207635,0.067799,1.2
EL,AM2,7,2024,WB,207636,0.083515,1.2
EL,AM2,7,2024,WB,207637,0.484752,1.2
EL,AM2,7,2024,WB,207638,0.130053,1.2
EL,AM2,7,2024,WB,207856,0.00475,1.2
EL,AM2,7,2024,WB,207854,0.789049,1.2
EL,AM2,7,2024,WB,207639,0.175891,1.2
EL,AM2,7,2024,WB,207640,0.205727,1.2
EL,AM2,7,2024,WB,207641,0.307896,1.2
EL,AM2,7,2024,WB,207807,0.061175,1.2
EL,AM2,6,2024,WB,207642,0.147964,1.6
EL,AM2,6,2024,WB,207643,0.03453,1.6
EL,AM2,6,2024,WB,207812,0.641829,1.6
EL,AM2,6,2024,WB,207644,0.138576,1.6
EL,AM2,6,2024,WB,207645,0.476538,1.6
EL,AM2,6,2024,WB,207646,0.359591,1.6
EL,AM2,6,2024,WB,207647,0.056135,1.6
EL,AM2,6,2024,WB,207648,0.059908,1.6
EL,AM2,6,2024,WB,207649,0.216689,1.6
EL,AM2,6,2024,WB,207843,0.101095,1.6
EL,AM2,5,2024,WB,207655,0.11734,1.6
EL,AM2,5,2024,WB,207870,0.071665,1.6
EL,AM2,5,2024,WB,207654,0.03255,1.6
EL,AM2,5,2024,WB,207653,0.120055,1.6
EL,AM2,5,2024,WB,207652,0.35245,1.6
EL,AM2,5,2024,WB,207862,0.064748,1.6
EL,AM2,5,2024,WB,207846,0.024989,1.6
EL,AM2,5,2024,WB,207650,0.202368,1.6
EL,AM2,5,2024,WB,207651,0.049926,1.6
EL,AM2,4,2024,WB,207656,0.061685,1.6
EL,AM2,4,2024,WB,207866,0.130295,1.6
EL,AM2,4,2024,WB,207868,0.059291,1.6
